PID,BldgArea,SoldPrice,LotFrontage,LotArea,Street,Alley,LotShape,Utilities,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQual,CentralAir,X1FloorSF,X2FloorSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorchSF,3SsnPorchSF,ScreenPorchSF,PoolArea,PoolQual,Fence,MiscVal,MoSold,YrSold,MSSubClass_20,MSSubClass_30,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSSubClass_120,MSSubClass_160,MSSubClass_180,MSSubClass_190,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blmngtn,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1Story,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsbShng,Exterior1st_BrkFace,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_CBlock,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Wood,Heating_GasA,Heating_GasW,Electrical_FuseA,Electrical_FuseF,Electrical_SBrkr,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,MiscFeature_Elev,MiscFeature_Gar2,MiscFeature_None,MiscFeature_Shed,SaleType_COD,SaleType_CWD,SaleType_ConLD,SaleType_ConLI,SaleType_New,SaleType_Oth,SaleType_VWD,SaleType_WD ,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
535425040,1773,183000,80.0,10800,1,0.0,4,4,1,6,6,1961,1992,104.0,0.0,0.0,0.0,0.0,0.0,3.0,913.0,1.0,0.0,400.0,1313.0,3,1,1773,0,1.0,0.0,2,0,3,1,3,6,6,2,3.0,1961.0,2.0,2.0,418.0,3.0,3.0,2,355,98,0,0,144,0,0.0,0.0,0,8,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
527163070,1470,185000,74.0,9765,1,0.0,2,4,1,6,8,1993,1993,68.0,5.0,4.0,5.0,5.0,0.0,5.0,310.0,1.0,0.0,370.0,680.0,4,1,680,790,0.0,0.0,2,1,3,1,3,6,8,1,3.0,1993.0,3.0,2.0,420.0,3.0,3.0,2,232,63,0,0,0,0,0.0,0.0,480,4,2009,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
909100080,1296,104000,67.0,4853,1,0.0,4,4,1,5,6,1924,1999,203.0,0.0,0.0,0.0,0.0,0.0,3.0,133.0,1.0,0.0,974.0,1107.0,2,0,1296,0,0.0,0.0,2,0,2,1,2,5,8,1,4.0,1979.0,1.0,1.0,260.0,3.0,3.0,2,0,0,36,0,0,0,0.0,3.0,0,5,2010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
534429130,1248,151500,80.0,10800,1,0.0,4,4,1,5,7,1960,1960,88.0,0.0,0.0,0.0,0.0,0.0,5.0,632.0,1.0,0.0,616.0,1248.0,5,1,1248,0,1.0,0.0,1,0,3,1,3,6,8,0,0.0,1960.0,1.0,1.0,286.0,3.0,3.0,2,0,0,0,0,0,0,0.0,3.0,0,5,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
905100030,1382,148000,75.0,11235,1,0.0,4,4,1,4,5,1963,1979,51.0,0.0,0.0,0.0,0.0,0.0,3.0,547.0,1.0,0.0,504.0,1051.0,4,1,1382,0,0.0,0.0,1,1,3,1,3,6,8,1,1.0,1974.0,1.0,2.0,459.0,3.0,3.0,2,0,82,0,0,0,0,0.0,0.0,0,10,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
531453100,1400,162000,74.0,10274,1,0.0,3,4,1,6,7,1986,1986,141.0,0.0,4.0,5.0,0.0,0.0,3.0,331.0,1.0,0.0,345.0,676.0,3,1,698,702,0.0,0.0,2,1,3,1,3,6,8,0,0.0,1986.0,2.0,2.0,465.0,3.0,3.0,2,0,48,0,0,0,0,0.0,0.0,0,7,2009,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
528431120,1861,257000,73.0,9801,1,0.0,4,4,1,8,5,2007,2007,156.0,4.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,1341.0,1341.0,5,1,1341,520,0.0,0.0,3,0,3,1,4,7,8,1,4.0,2007.0,2.0,3.0,851.0,3.0,3.0,2,144,60,0,0,0,0,0.0,0.0,0,7,2008,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
905202190,1830,278000,74.0,20355,1,0.0,4,4,2,7,6,1967,1967,123.0,0.0,0.0,5.0,0.0,0.0,3.0,810.0,5.0,826.0,229.0,1865.0,3,1,1830,0,1.0,0.0,1,0,2,1,3,6,8,2,4.0,1967.0,1.0,2.0,521.0,3.0,3.0,2,0,115,168,0,0,0,0.0,0.0,0,6,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
527163020,1501,165600,74.0,7685,1,0.0,3,4,1,6,5,1993,1994,112.0,0.0,0.0,5.0,0.0,0.0,5.0,518.0,1.0,0.0,179.0,697.0,4,1,697,804,0.0,0.0,2,1,3,1,4,6,8,1,3.0,1993.0,3.0,2.0,420.0,3.0,3.0,2,190,63,0,0,0,0,0.0,0.0,0,5,2006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
535477020,1839,155000,70.0,7700,1,0.0,4,4,1,6,5,1966,1966,351.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,756.0,756.0,3,1,1051,788,0.0,0.0,1,1,4,1,3,7,8,1,3.0,1966.0,1.0,2.0,442.0,3.0,3.0,2,0,124,216,0,0,0,0.0,0.0,0,6,2010,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
527402220,1002,148500,74.0,8750,1,0.0,3,4,1,5,6,1970,1970,76.0,0.0,0.0,0.0,0.0,0.0,4.0,828.0,1.0,0.0,174.0,1002.0,3,1,1002,0,1.0,0.0,1,0,3,1,3,5,8,0,0.0,1973.0,1.0,2.0,902.0,3.0,3.0,2,0,0,0,0,0,0,0.0,3.0,0,8,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
528174050,1358,213000,47.0,6904,1,0.0,3,4,1,6,5,2005,2005,240.0,4.0,0.0,5.0,0.0,0.0,5.0,836.0,1.0,0.0,522.0,1358.0,5,1,1358,0,0.0,0.0,2,0,2,1,4,6,8,1,4.0,2005.0,2.0,2.0,484.0,3.0,3.0,2,192,36,0,0,0,0,0.0,0.0,0,8,2009,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
528118020,2452,309000,108.0,13418,1,0.0,4,4,1,8,5,2004,2005,132.0,4.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,1117.0,1117.0,5,1,1132,1320,0.0,0.0,3,1,4,1,4,9,8,1,4.0,2004.0,3.0,3.0,691.0,3.0,3.0,2,113,32,0,0,0,0,0.0,0.0,0,9,2006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
528150120,2468,354000,99.0,12099,1,0.0,3,4,1,8,5,2004,2004,388.0,4.0,0.0,6.0,0.0,0.0,6.0,970.0,1.0,0.0,166.0,1136.0,5,1,1136,1332,1.0,0.0,2,1,4,1,4,10,8,1,4.0,2004.0,3.0,3.0,872.0,3.0,3.0,2,184,154,0,0,0,0,0.0,0.0,0,6,2007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
535303030,1790,180000,95.0,14250,1,0.0,4,4,1,6,5,1957,1957,360.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,998.0,998.0,3,1,1790,0,0.0,0.0,2,0,3,1,3,6,8,2,4.0,1957.0,3.0,2.0,540.0,3.0,3.0,2,0,40,0,0,0,0,0.0,0.0,1500,9,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
907202190,1076,143195,74.0,9216,1,0.0,3,4,1,5,6,1975,1975,176.0,0.0,0.0,0.0,0.0,0.0,5.0,294.0,1.0,0.0,782.0,1076.0,3,1,1076,0,0.0,0.0,1,1,3,1,3,5,8,1,2.0,1985.0,1.0,2.0,576.0,3.0,3.0,2,0,0,0,0,0,0,0.0,3.0,0,9,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
907405140,1710,208500,65.0,8450,1,0.0,4,4,1,7,5,2003,2003,196.0,4.0,0.0,5.0,0.0,0.0,6.0,706.0,1.0,0.0,150.0,856.0,5,1,856,854,1.0,0.0,2,1,3,1,4,8,8,0,0.0,2003.0,2.0,2.0,548.0,3.0,3.0,2,0,61,0,0,0,0,0.0,0.0,0,2,2008,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
528228580,1500,246578,53.0,4045,1,0.0,4,4,1,7,5,2006,2006,45.0,4.0,0.0,5.0,0.0,0.0,6.0,1070.0,1.0,0.0,286.0,1356.0,5,1,1500,0,1.0,0.0,2,0,2,1,4,6,8,1,4.0,2006.0,3.0,3.0,648.0,3.0,3.0,2,161,20,0,0,0,0,0.0,0.0,0,10,2006,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
906378120,1651,250000,71.0,9178,1,0.0,4,4,1,8,5,2007,2007,306.0,4.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,1643.0,1643.0,5,1,1651,0,0.0,0.0,2,0,3,1,4,7,8,1,4.0,2007.0,3.0,3.0,870.0,3.0,3.0,2,204,64,0,0,0,0,0.0,0.0,0,9,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
527108010,2462,320000,134.0,19378,1,0.0,3,4,1,7,5,2005,2006,456.0,4.0,0.0,5.0,0.0,0.0,6.0,57.0,1.0,0.0,1335.0,1392.0,5,1,1392,1070,1.0,0.0,2,1,4,1,4,9,8,1,4.0,2006.0,2.0,2.0,576.0,3.0,3.0,2,239,132,0,168,0,0,0.0,0.0,0,3,2006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
527216070,3279,538000,47.0,53504,1,0.0,2,4,2,8,5,2003,2003,603.0,5.0,0.0,5.0,0.0,4.0,5.0,1416.0,1.0,0.0,234.0,1650.0,5,1,1690,1589,1.0,0.0,3,1,4,1,5,12,5,1,4.0,2003.0,3.0,3.0,841.0,3.0,3.0,2,503,36,0,0,210,0,0.0,0.0,0,6,2010,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
916477020,2262,305000,85.0,12244,1,0.0,4,4,1,8,5,2003,2003,226.0,4.0,0.0,5.0,0.0,4.0,6.0,871.0,1.0,0.0,611.0,1482.0,5,1,1482,780,1.0,0.0,2,1,4,1,4,10,8,2,4.0,2003.0,3.0,3.0,749.0,3.0,3.0,2,168,0,0,0,0,0,0.0,0.0,0,8,2008,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
527359080,1935,197900,74.0,12384,1,0.0,4,4,1,7,7,1976,1976,233.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,793.0,793.0,3,1,1142,793,0.0,0.0,2,1,3,1,3,7,8,1,3.0,1976.0,2.0,2.0,550.0,3.0,3.0,2,0,113,252,0,0,0,0.0,0.0,0,11,2007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
535426350,1081,148000,74.0,12929,1,0.0,3,4,1,6,6,1960,1993,276.0,0.0,0.0,0.0,0.0,4.0,6.0,697.0,1.0,0.0,384.0,1081.0,3,1,1081,0,1.0,0.0,1,0,3,1,3,5,8,0,0.0,1960.0,1.0,1.0,401.0,3.0,3.0,2,36,82,0,0,0,0,0.0,0.0,0,6,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
534250400,2061,168500,80.0,9600,1,0.0,4,4,1,7,5,1974,1974,252.0,0.0,0.0,0.0,0.0,0.0,5.0,698.0,1.0,0.0,467.0,1165.0,4,1,1165,896,0.0,1.0,2,1,4,1,3,8,8,1,3.0,1974.0,2.0,2.0,498.0,3.0,3.0,2,0,77,0,0,196,0,0.0,0.0,0,5,2009,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
